,model,representation,layer,relation_vector_corr,num_top_relations_considered,condition
757,microsoft/phi-1,head,3,0.011416292302289353,1,_consider_magnitude
758,microsoft/phi-1,modifier,3,0.014034732887444465,1,_consider_magnitude
759,microsoft/phi-1,compound,3,0.07333129220210834,2,_consider_magnitude
760,microsoft/phi-1,head,3,-0.00974368869019292,2,_consider_magnitude
761,microsoft/phi-1,modifier,3,0.019341817522180154,2,_consider_magnitude
762,microsoft/phi-1,compound,3,0.10472684125487768,3,_consider_magnitude
763,microsoft/phi-1,head,3,-0.007226272113877067,3,_consider_magnitude
764,microsoft/phi-1,modifier,3,0.00937117790849863,3,_consider_magnitude
765,microsoft/phi-1,compound,3,0.07705961194245385,4,_consider_magnitude
766,microsoft/phi-1,head,3,-0.03764726915100194,4,_consider_magnitude
767,microsoft/phi-1,modifier,3,0.004087964446660459,4,_consider_magnitude
768,microsoft/phi-1,compound,3,0.0836437898347674,5,_consider_magnitude
769,microsoft/phi-1,head,3,-0.036142553721597144,5,_consider_magnitude
770,microsoft/phi-1,modifier,3,0.0026573982626256947,5,_consider_magnitude
771,microsoft/phi-1,compound,3,0.09888724570636677,6,_consider_magnitude
772,microsoft/phi-1,head,3,-0.0340225014452625,6,_consider_magnitude
773,microsoft/phi-1,modifier,3,0.005085600550545326,6,_consider_magnitude
774,microsoft/phi-1,compound,3,0.11207485285594031,7,_consider_magnitude
775,microsoft/phi-1,head,3,-0.03343560587838224,7,_consider_magnitude
776,microsoft/phi-1,modifier,3,-0.006571370009570281,7,_consider_magnitude
777,microsoft/phi-1,compound,3,0.10442286533830661,8,_consider_magnitude
778,microsoft/phi-1,head,3,-0.0362707853276878,8,_consider_magnitude
779,microsoft/phi-1,modifier,3,-0.009784373937192198,8,_consider_magnitude
780,microsoft/phi-1,compound,3,0.10225838811397525,9,_consider_magnitude
781,microsoft/phi-1,head,3,-0.04089134678984876,9,_consider_magnitude
782,microsoft/phi-1,modifier,3,-0.006645530507069675,9,_consider_magnitude
783,microsoft/phi-1,compound,3,0.09869472043639198,10,_consider_magnitude
784,microsoft/phi-1,head,3,-0.04327319530009933,10,_consider_magnitude
785,microsoft/phi-1,modifier,3,-0.004358171011743364,10,_consider_magnitude
786,microsoft/phi-1,compound,3,0.09950720666340905,11,_consider_magnitude
787,microsoft/phi-1,head,3,-0.04649503533867965,11,_consider_magnitude
788,microsoft/phi-1,modifier,3,-0.0017674130425756837,11,_consider_magnitude
789,microsoft/phi-1,compound,3,0.10245310798337981,12,_consider_magnitude
790,microsoft/phi-1,head,3,-0.048306521926588804,12,_consider_magnitude
791,microsoft/phi-1,modifier,3,3.129860465710462e-05,12,_consider_magnitude
792,microsoft/phi-1,compound,3,0.10065184134801175,13,_consider_magnitude
793,microsoft/phi-1,head,3,-0.052473707575220456,13,_consider_magnitude
794,microsoft/phi-1,modifier,3,0.0018708900620542743,13,_consider_magnitude
795,microsoft/phi-1,compound,3,0.102716271761313,14,_consider_magnitude
796,microsoft/phi-1,head,3,-0.05492138620881279,14,_consider_magnitude
797,microsoft/phi-1,modifier,3,0.0018402302044309882,14,_consider_magnitude
798,microsoft/phi-1,compound,3,0.10027881308026176,15,_consider_magnitude
799,microsoft/phi-1,head,3,-0.05460201269190357,15,_consider_magnitude
800,microsoft/phi-1,modifier,3,0.002192818567098779,15,_consider_magnitude
801,microsoft/phi-1,compound,3,0.09970138576168987,16,_consider_magnitude
802,microsoft/phi-1,head,3,-0.05475020200374944,16,_consider_magnitude
803,microsoft/phi-1,modifier,3,0.0022669132230217206,16,_consider_magnitude
804,microsoft/phi-1,compound,3,0.09918144567616165,17,_consider_magnitude
805,microsoft/phi-1,head,3,-0.0549252186910157,17,_consider_magnitude
806,microsoft/phi-1,modifier,3,0.0022170909543838806,17,_consider_magnitude
807,microsoft/phi-1,compound,3,0.09929642014224897,18,_consider_magnitude
808,microsoft/phi-1,head,3,-0.05506063306218522,18,_consider_magnitude
809,microsoft/phi-1,modifier,3,0.0024393749221527056,18,_consider_magnitude
810,microsoft/phi-1,compound,4,0.053061448994818586,1,_consider_magnitude
811,microsoft/phi-1,head,4,0.01686232277245118,1,_consider_magnitude
812,microsoft/phi-1,modifier,4,-0.011772117734504414,1,_consider_magnitude
813,microsoft/phi-1,compound,4,0.07307369536213221,2,_consider_magnitude
814,microsoft/phi-1,head,4,-0.0059009084335627385,2,_consider_magnitude
815,microsoft/phi-1,modifier,4,-0.006686049486914636,2,_consider_magnitude
816,microsoft/phi-1,compound,4,0.10573481357024926,3,_consider_magnitude
817,microsoft/phi-1,head,4,0.000493609972086372,3,_consider_magnitude
818,microsoft/phi-1,modifier,4,-0.004349104078382629,3,_consider_magnitude
819,microsoft/phi-1,compound,4,0.08025560787768081,4,_consider_magnitude
820,microsoft/phi-1,head,4,-0.027820794296191546,4,_consider_magnitude
821,microsoft/phi-1,modifier,4,-0.010874739963413501,4,_consider_magnitude
822,microsoft/phi-1,compound,4,0.08729634015637394,5,_consider_magnitude
823,microsoft/phi-1,head,4,-0.023972121727078594,5,_consider_magnitude
824,microsoft/phi-1,modifier,4,-0.00826150570443998,5,_consider_magnitude
825,microsoft/phi-1,compound,4,0.09907394363957764,6,_consider_magnitude
826,microsoft/phi-1,head,4,-0.02054188766506415,6,_consider_magnitude
827,microsoft/phi-1,modifier,4,-0.0028554553757525057,6,_consider_magnitude
828,microsoft/phi-1,compound,4,0.11039352245201411,7,_consider_magnitude
829,microsoft/phi-1,head,4,-0.025255090242865857,7,_consider_magnitude
830,microsoft/phi-1,modifier,4,-0.013094829768268807,7,_consider_magnitude
831,microsoft/phi-1,compound,4,0.10231243502831293,8,_consider_magnitude
832,microsoft/phi-1,head,4,-0.026743188928212758,8,_consider_magnitude
833,microsoft/phi-1,modifier,4,-0.015680037303185408,8,_consider_magnitude
834,microsoft/phi-1,compound,4,0.10274511382008704,9,_consider_magnitude
835,microsoft/phi-1,head,4,-0.031236037375694085,9,_consider_magnitude
836,microsoft/phi-1,modifier,4,-0.013367710731637271,9,_consider_magnitude
837,microsoft/phi-1,compound,4,0.10014978617943043,10,_consider_magnitude
838,microsoft/phi-1,head,4,-0.0345811256638977,10,_consider_magnitude
839,microsoft/phi-1,modifier,4,-0.009738976024630086,10,_consider_magnitude
840,microsoft/phi-1,compound,4,0.10186418321819919,11,_consider_magnitude
841,microsoft/phi-1,head,4,-0.03697770453478457,11,_consider_magnitude
842,microsoft/phi-1,modifier,4,-0.006512026009779217,11,_consider_magnitude
843,microsoft/phi-1,compound,4,0.1058576296736322,12,_consider_magnitude
844,microsoft/phi-1,head,4,-0.03816832900582218,12,_consider_magnitude
845,microsoft/phi-1,modifier,4,-0.004590674932053285,12,_consider_magnitude
846,microsoft/phi-1,compound,4,0.10308546754686009,13,_consider_magnitude
847,microsoft/phi-1,head,4,-0.04235084458326546,13,_consider_magnitude
848,microsoft/phi-1,modifier,4,-0.002914602715313641,13,_consider_magnitude
849,microsoft/phi-1,compound,4,0.10415856256367509,14,_consider_magnitude
850,microsoft/phi-1,head,4,-0.04433862535250852,14,_consider_magnitude
851,microsoft/phi-1,modifier,4,-0.003711759013519081,14,_consider_magnitude
852,microsoft/phi-1,compound,4,0.1020966871385091,15,_consider_magnitude
853,microsoft/phi-1,head,4,-0.04504635706597938,15,_consider_magnitude
854,microsoft/phi-1,modifier,4,-0.0035252448796440905,15,_consider_magnitude
855,microsoft/phi-1,compound,4,0.10148093499790811,16,_consider_magnitude
856,microsoft/phi-1,head,4,-0.04543982523881155,16,_consider_magnitude
857,microsoft/phi-1,modifier,4,-0.003627444405055044,16,_consider_magnitude
858,microsoft/phi-1,compound,4,0.10095077495983878,17,_consider_magnitude
859,microsoft/phi-1,head,4,-0.046021085039586344,17,_consider_magnitude
860,microsoft/phi-1,modifier,4,-0.003927655510949721,17,_consider_magnitude
861,microsoft/phi-1,compound,4,0.10101975963949118,18,_consider_magnitude
862,microsoft/phi-1,head,4,-0.04624336900735518,18,_consider_magnitude
863,microsoft/phi-1,modifier,4,-0.0036823766499634314,18,_consider_magnitude
864,microsoft/phi-1,compound,5,0.05121984866625513,1,_consider_magnitude
865,microsoft/phi-1,head,5,0.017014431354161433,1,_consider_magnitude
866,microsoft/phi-1,modifier,5,-0.02147990471722679,1,_consider_magnitude
867,microsoft/phi-1,compound,5,0.07488745941347098,2,_consider_magnitude
868,microsoft/phi-1,head,5,-0.014084019007598913,2,_consider_magnitude
869,microsoft/phi-1,modifier,5,-0.010047158940027811,2,_consider_magnitude
870,microsoft/phi-1,compound,5,0.10779078063116156,3,_consider_magnitude
871,microsoft/phi-1,head,5,-0.0026726089479631493,3,_consider_magnitude
872,microsoft/phi-1,modifier,5,-0.008871638687498308,3,_consider_magnitude
873,microsoft/phi-1,compound,5,0.08110984962428026,4,_consider_magnitude
874,microsoft/phi-1,head,5,-0.019298587597072432,4,_consider_magnitude
875,microsoft/phi-1,modifier,5,-0.013657088869924328,4,_consider_magnitude
876,microsoft/phi-1,compound,5,0.08947004673037105,5,_consider_magnitude
877,microsoft/phi-1,head,5,-0.014648302500884239,5,_consider_magnitude
878,microsoft/phi-1,modifier,5,-0.016342837869324046,5,_consider_magnitude
879,microsoft/phi-1,compound,5,0.1010585682446685,6,_consider_magnitude
880,microsoft/phi-1,head,5,-0.01850099792941659,6,_consider_magnitude
881,microsoft/phi-1,modifier,5,-0.015136598872719394,6,_consider_magnitude
882,microsoft/phi-1,compound,5,0.11560999056693107,7,_consider_magnitude
883,microsoft/phi-1,head,5,-0.02214284034623648,7,_consider_magnitude
884,microsoft/phi-1,modifier,5,-0.02119741139570046,7,_consider_magnitude
885,microsoft/phi-1,compound,5,0.10605423307793246,8,_consider_magnitude
886,microsoft/phi-1,head,5,-0.024188188552917756,8,_consider_magnitude
887,microsoft/phi-1,modifier,5,-0.02542225373418524,8,_consider_magnitude
888,microsoft/phi-1,compound,5,0.10554155101346947,9,_consider_magnitude
889,microsoft/phi-1,head,5,-0.028485590012810383,9,_consider_magnitude
890,microsoft/phi-1,modifier,5,-0.024654381633206008,9,_consider_magnitude
891,microsoft/phi-1,compound,5,0.10280825133418288,10,_consider_magnitude
892,microsoft/phi-1,head,5,-0.028593510968883438,10,_consider_magnitude
893,microsoft/phi-1,modifier,5,-0.02146253908333413,10,_consider_magnitude
894,microsoft/phi-1,compound,5,0.10328858910361435,11,_consider_magnitude
895,microsoft/phi-1,head,5,-0.03069371121607854,11,_consider_magnitude
896,microsoft/phi-1,modifier,5,-0.019835011641164694,11,_consider_magnitude
897,microsoft/phi-1,compound,5,0.10732547035734703,12,_consider_magnitude
898,microsoft/phi-1,head,5,-0.03179491110238157,12,_consider_magnitude
899,microsoft/phi-1,modifier,5,-0.018437433131169897,12,_consider_magnitude
900,microsoft/phi-1,compound,5,0.10504131096441222,13,_consider_magnitude
901,microsoft/phi-1,head,5,-0.034715262540999575,13,_consider_magnitude
902,microsoft/phi-1,modifier,5,-0.017520192390606586,13,_consider_magnitude
903,microsoft/phi-1,compound,5,0.10714917617601313,14,_consider_magnitude
904,microsoft/phi-1,head,5,-0.03483790197149272,14,_consider_magnitude
905,microsoft/phi-1,modifier,5,-0.019002085509065417,14,_consider_magnitude
906,microsoft/phi-1,compound,5,0.10540156429148582,15,_consider_magnitude
907,microsoft/phi-1,head,5,-0.03397942595804071,15,_consider_magnitude
908,microsoft/phi-1,modifier,5,-0.01879768645824351,15,_consider_magnitude
909,microsoft/phi-1,compound,5,0.10485224184240194,16,_consider_magnitude
910,microsoft/phi-1,head,5,-0.034176160044456796,16,_consider_magnitude
911,microsoft/phi-1,modifier,5,-0.018882001066707548,16,_consider_magnitude
912,microsoft/phi-1,compound,5,0.10438340151957919,17,_consider_magnitude
913,microsoft/phi-1,head,5,-0.03407012803684293,17,_consider_magnitude
914,microsoft/phi-1,modifier,5,-0.019057017753973806,17,_consider_magnitude
915,microsoft/phi-1,compound,5,0.10446771612804324,18,_consider_magnitude
916,microsoft/phi-1,head,5,-0.034008808321596355,18,_consider_magnitude
917,microsoft/phi-1,modifier,5,-0.0189011634777221,18,_consider_magnitude
918,microsoft/phi-1,compound,6,0.04352206794184685,1,_consider_magnitude
919,microsoft/phi-1,head,6,0.013518650199498954,1,_consider_magnitude
920,microsoft/phi-1,modifier,6,-0.023460032504133508,1,_consider_magnitude
921,microsoft/phi-1,compound,6,0.066420286570694,2,_consider_magnitude
922,microsoft/phi-1,head,6,-0.011370430378261347,2,_consider_magnitude
923,microsoft/phi-1,modifier,6,-0.009494913659805017,2,_consider_magnitude
924,microsoft/phi-1,compound,6,0.10389526409469614,3,_consider_magnitude
925,microsoft/phi-1,head,6,0.00643916432055015,3,_consider_magnitude
926,microsoft/phi-1,modifier,6,-0.0032032767257617117,3,_consider_magnitude
927,microsoft/phi-1,compound,6,0.07898637171790686,4,_consider_magnitude
928,microsoft/phi-1,head,6,-0.015313024369247237,4,_consider_magnitude
929,microsoft/phi-1,modifier,6,-0.01352369780854681,4,_consider_magnitude
930,microsoft/phi-1,compound,6,0.08746424381330778,5,_consider_magnitude
931,microsoft/phi-1,head,6,-0.007631221207642245,5,_consider_magnitude
932,microsoft/phi-1,modifier,6,-0.01606644261867914,5,_consider_magnitude
933,microsoft/phi-1,compound,6,0.09816858653880166,6,_consider_magnitude
934,microsoft/phi-1,head,6,-0.0078080656177092695,6,_consider_magnitude
935,microsoft/phi-1,modifier,6,-0.012833564778796304,6,_consider_magnitude
936,microsoft/phi-1,compound,6,0.11532636188177027,7,_consider_magnitude
937,microsoft/phi-1,head,6,-0.013291581198515489,7,_consider_magnitude
938,microsoft/phi-1,modifier,6,-0.02042829216837251,7,_consider_magnitude
939,microsoft/phi-1,compound,6,0.10587538305166182,8,_consider_magnitude
940,microsoft/phi-1,head,6,-0.015619994794365977,8,_consider_magnitude
941,microsoft/phi-1,modifier,6,-0.023329708426818637,8,_consider_magnitude
942,microsoft/phi-1,compound,6,0.10468051918690952,9,_consider_magnitude
943,microsoft/phi-1,head,6,-0.018776625796407168,9,_consider_magnitude
944,microsoft/phi-1,modifier,6,-0.023047292556332952,9,_consider_magnitude
945,microsoft/phi-1,compound,6,0.1017888110682086,10,_consider_magnitude
946,microsoft/phi-1,head,6,-0.019433878503926697,10,_consider_magnitude
947,microsoft/phi-1,modifier,6,-0.020895331717303338,10,_consider_magnitude
948,microsoft/phi-1,compound,6,0.10190123054616065,11,_consider_magnitude
949,microsoft/phi-1,head,6,-0.02042521390041295,11,_consider_magnitude
950,microsoft/phi-1,modifier,6,-0.019267804275133898,11,_consider_magnitude
951,microsoft/phi-1,compound,6,0.10571838282025979,12,_consider_magnitude
952,microsoft/phi-1,head,6,-0.02055040831904137,12,_consider_magnitude
953,microsoft/phi-1,modifier,6,-0.017770581227863423,12,_consider_magnitude
954,microsoft/phi-1,compound,6,0.1033729037120784,13,_consider_magnitude
955,microsoft/phi-1,head,6,-0.02399197733725524,13,_consider_magnitude
956,microsoft/phi-1,modifier,6,-0.016789465783918267,13,_consider_magnitude
957,microsoft/phi-1,compound,6,0.1063724597828899,14,_consider_magnitude
958,microsoft/phi-1,head,6,-0.02466904919310281,14,_consider_magnitude
959,microsoft/phi-1,modifier,6,-0.018749141683673306,14,_consider_magnitude
960,microsoft/phi-1,compound,6,0.10447921357465197,15,_consider_magnitude
961,microsoft/phi-1,head,6,-0.024242366174512076,15,_consider_magnitude
962,microsoft/phi-1,modifier,6,-0.01930101912089246,15,_consider_magnitude
963,microsoft/phi-1,compound,6,0.10404997556792597,16,_consider_magnitude
964,microsoft/phi-1,head,6,-0.02456940465582713,16,_consider_magnitude
965,microsoft/phi-1,modifier,6,-0.019599952732719497,16,_consider_magnitude
966,microsoft/phi-1,compound,6,0.10373187954508437,17,_consider_magnitude
967,microsoft/phi-1,head,6,-0.024700986544793732,17,_consider_magnitude
968,microsoft/phi-1,modifier,6,-0.019928268708102187,17,_consider_magnitude
969,microsoft/phi-1,compound,6,0.1038570739637128,18,_consider_magnitude
970,microsoft/phi-1,head,6,-0.0247725262125814,18,_consider_magnitude
971,microsoft/phi-1,modifier,6,-0.019721314669145004,18,_consider_magnitude
972,microsoft/phi-1,compound,7,0.04401913705707858,1,_consider_magnitude
973,microsoft/phi-1,head,7,0.011867185598073324,1,_consider_magnitude
974,microsoft/phi-1,modifier,7,-0.017465324649945407,1,_consider_magnitude
975,microsoft/phi-1,compound,7,0.06467533263414338,2,_consider_magnitude
976,microsoft/phi-1,head,7,-0.012437869338436396,2,_consider_magnitude
977,microsoft/phi-1,modifier,7,-0.0018693414517445721,2,_consider_magnitude
978,microsoft/phi-1,compound,7,0.09775552684430049,3,_consider_magnitude
979,microsoft/phi-1,head,7,0.006176795056107844,3,_consider_magnitude
980,microsoft/phi-1,modifier,7,0.004015583826972918,3,_consider_magnitude
981,microsoft/phi-1,compound,7,0.07411018736310654,4,_consider_magnitude
982,microsoft/phi-1,head,7,-0.013538519037588757,4,_consider_magnitude
983,microsoft/phi-1,modifier,7,-0.004203839510079312,4,_consider_magnitude
984,microsoft/phi-1,compound,7,0.08258857992926792,5,_consider_magnitude
985,microsoft/phi-1,head,7,-0.00846040695957697,5,_consider_magnitude
986,microsoft/phi-1,modifier,7,-0.008433284061149198,5,_consider_magnitude
987,microsoft/phi-1,compound,7,0.0938297777210998,6,_consider_magnitude
988,microsoft/phi-1,head,7,-0.007473032340303467,6,_consider_magnitude
989,microsoft/phi-1,modifier,7,-0.0067108955718536275,6,_consider_magnitude
990,microsoft/phi-1,compound,7,0.10894343885896225,7,_consider_magnitude
991,microsoft/phi-1,head,7,-0.013303079658724713,7,_consider_magnitude
992,microsoft/phi-1,modifier,7,-0.015445626077709716,7,_consider_magnitude
993,microsoft/phi-1,compound,7,0.09936396459522252,8,_consider_magnitude
994,microsoft/phi-1,head,7,-0.015805232321574866,8,_consider_magnitude
995,microsoft/phi-1,modifier,7,-0.01810984266009095,8,_consider_magnitude
996,microsoft/phi-1,compound,7,0.09874527606198723,9,_consider_magnitude
997,microsoft/phi-1,head,7,-0.018188977962256447,9,_consider_magnitude
998,microsoft/phi-1,modifier,7,-0.018380602256001247,9,_consider_magnitude
999,microsoft/phi-1,compound,7,0.09634924132821059,10,_consider_magnitude
1000,microsoft/phi-1,head,7,-0.01907490267092072,10,_consider_magnitude
1001,microsoft/phi-1,modifier,7,-0.016006361920456832,10,_consider_magnitude
1002,microsoft/phi-1,compound,7,0.09636457125702223,11,_consider_magnitude
1003,microsoft/phi-1,head,7,-0.019928268708102187,11,_consider_magnitude
1004,microsoft/phi-1,modifier,7,-0.014580678540974024,11,_consider_magnitude
1005,microsoft/phi-1,compound,7,0.10005141913622238,12,_consider_magnitude
1006,microsoft/phi-1,head,7,-0.019465815855617623,12,_consider_magnitude
1007,microsoft/phi-1,modifier,7,-0.013967481388508302,12,_consider_magnitude
1008,microsoft/phi-1,compound,7,0.09729458693826191,13,_consider_magnitude
1009,microsoft/phi-1,head,7,-0.02232740256712433,13,_consider_magnitude
1010,microsoft/phi-1,modifier,7,-0.013298074497066555,13,_consider_magnitude
1011,microsoft/phi-1,compound,7,0.09941267210240393,14,_consider_magnitude
1012,microsoft/phi-1,head,7,-0.02330340803479894,14,_consider_magnitude
1013,microsoft/phi-1,modifier,7,-0.015464704435778777,14,_consider_magnitude
1014,microsoft/phi-1,compound,7,0.0976855001229588,15,_consider_magnitude
1015,microsoft/phi-1,head,7,-0.02302746931618936,15,_consider_magnitude
1016,microsoft/phi-1,modifier,7,-0.016083011564515047,15,_consider_magnitude
1017,microsoft/phi-1,compound,7,0.09715406259082185,16,_consider_magnitude
1018,microsoft/phi-1,head,7,-0.02348225720426811,16,_consider_magnitude
1019,microsoft/phi-1,modifier,7,-0.01635895028312462,16,_consider_magnitude
1020,microsoft/phi-1,compound,7,0.0967235470900282,17,_consider_magnitude
1021,microsoft/phi-1,head,7,-0.02381823814405662,17,_consider_magnitude
1022,microsoft/phi-1,modifier,7,-0.016651496424613478,17,_consider_magnitude
1023,microsoft/phi-1,compound,7,0.09678997678154533,18,_consider_magnitude
1024,microsoft/phi-1,head,7,-0.024066071993178183,18,_consider_magnitude
1025,microsoft/phi-1,modifier,7,-0.016408772551762464,18,_consider_magnitude
1026,microsoft/phi-1,compound,8,0.045885183407702604,1,_consider_magnitude
1027,microsoft/phi-1,head,8,0.014643167214285486,1,_consider_magnitude
1028,microsoft/phi-1,modifier,8,-0.01442587845490371,1,_consider_magnitude
1029,microsoft/phi-1,compound,8,0.06274159197240478,2,_consider_magnitude
1030,microsoft/phi-1,head,8,-0.008097539021030406,2,_consider_magnitude
1031,microsoft/phi-1,modifier,8,-0.0014591282379063082,2,_consider_magnitude
1032,microsoft/phi-1,compound,8,0.09124372922455444,3,_consider_magnitude
1033,microsoft/phi-1,head,8,0.005926284289493439,3,_consider_magnitude
1034,microsoft/phi-1,modifier,8,0.00865522663064122,3,_consider_magnitude
1035,microsoft/phi-1,compound,8,0.06710378817964102,4,_consider_magnitude
1036,microsoft/phi-1,head,8,-0.012013279830726649,4,_consider_magnitude
1037,microsoft/phi-1,modifier,8,-0.00272037095905576,4,_consider_magnitude
1038,microsoft/phi-1,compound,8,0.0743677585724696,5,_consider_magnitude
1039,microsoft/phi-1,head,8,-0.0036570708046778392,5,_consider_magnitude
1040,microsoft/phi-1,modifier,8,-0.005139792535090959,5,_consider_magnitude
1041,microsoft/phi-1,compound,8,0.08528515039428465,6,_consider_magnitude
1042,microsoft/phi-1,head,8,-0.0004309397499456311,6,_consider_magnitude
1043,microsoft/phi-1,modifier,8,-0.003616315701146813,6,_consider_magnitude
1044,microsoft/phi-1,compound,8,0.1012586346191323,7,_consider_magnitude
1045,microsoft/phi-1,head,8,-0.004463318971212945,7,_consider_magnitude
1046,microsoft/phi-1,modifier,8,-0.012065086482739159,7,_consider_magnitude
1047,microsoft/phi-1,compound,8,0.09005865322839812,8,_consider_magnitude
1048,microsoft/phi-1,head,8,-0.006169048406149775,8,_consider_magnitude
1049,microsoft/phi-1,modifier,8,-0.014154711120416925,8,_consider_magnitude
1050,microsoft/phi-1,compound,8,0.08891494979287898,9,_consider_magnitude
1051,microsoft/phi-1,head,8,-0.007676469207416701,9,_consider_magnitude
1052,microsoft/phi-1,modifier,8,-0.013188869815162955,9,_consider_magnitude
1053,microsoft/phi-1,compound,8,0.08602070179136606,10,_consider_magnitude
1054,microsoft/phi-1,head,8,-0.008322235103620738,10,_consider_magnitude
1055,microsoft/phi-1,modifier,8,-0.011759979151285897,10,_consider_magnitude
1056,microsoft/phi-1,compound,8,0.0859389421710373,11,_consider_magnitude
1057,microsoft/phi-1,head,8,-0.008455094486654978,11,_consider_magnitude
1058,microsoft/phi-1,modifier,8,-0.009940826436992149,11,_consider_magnitude
1059,microsoft/phi-1,compound,8,0.08861656973680429,12,_consider_magnitude
1060,microsoft/phi-1,head,8,-0.008352894961244025,12,_consider_magnitude
1061,microsoft/phi-1,modifier,8,-0.008941825437990944,12,_consider_magnitude
1062,microsoft/phi-1,compound,8,0.08552503409312294,13,_consider_magnitude
1063,microsoft/phi-1,head,8,-0.01096664782362917,13,_consider_magnitude
1064,microsoft/phi-1,modifier,8,-0.008471707320813909,13,_consider_magnitude
1065,microsoft/phi-1,compound,8,0.08759457448269475,14,_consider_magnitude
1066,microsoft/phi-1,head,8,-0.011955428231980147,14,_consider_magnitude
1067,microsoft/phi-1,modifier,8,-0.010060910956053675,14,_consider_magnitude
1068,microsoft/phi-1,compound,8,0.0858316326693558,15,_consider_magnitude
1069,microsoft/phi-1,head,8,-0.011722924311670229,15,_consider_magnitude
1070,microsoft/phi-1,modifier,8,-0.011095681811796609,15,_consider_magnitude
1071,microsoft/phi-1,compound,8,0.08529764014908356,16,_consider_magnitude
1072,microsoft/phi-1,head,8,-0.012226256974319175,16,_consider_magnitude
1073,microsoft/phi-1,modifier,8,-0.011435495450843053,16,_consider_magnitude
1074,microsoft/phi-1,compound,8,0.08479813996863751,17,_consider_magnitude
1075,microsoft/phi-1,head,8,-0.012649107510706997,17,_consider_magnitude
1076,microsoft/phi-1,modifier,8,-0.011809801451747594,17,_consider_magnitude
1077,microsoft/phi-1,compound,8,0.08491822441099539,18,_consider_magnitude
1078,microsoft/phi-1,head,8,-0.01296337105134568,18,_consider_magnitude
1079,microsoft/phi-1,modifier,8,-0.011518532618279214,18,_consider_magnitude
1080,microsoft/phi-1,compound,9,0.0434677434483789,1,_consider_magnitude
1081,microsoft/phi-1,head,9,0.012179551435514028,1,_consider_magnitude
1082,microsoft/phi-1,modifier,9,-0.006250032973487462,1,_consider_magnitude
1083,microsoft/phi-1,compound,9,0.061686503545653235,2,_consider_magnitude
1084,microsoft/phi-1,head,9,-0.012771333740871246,2,_consider_magnitude
1085,microsoft/phi-1,modifier,9,0.005158112066234315,2,_consider_magnitude
1086,microsoft/phi-1,compound,9,0.0908183056149785,3,_consider_magnitude
1087,microsoft/phi-1,head,9,-0.0023539118188383146,3,_consider_magnitude
1088,microsoft/phi-1,modifier,9,0.01611273392366025,3,_consider_magnitude
1089,microsoft/phi-1,compound,9,0.0691787602455135,4,_consider_magnitude
1090,microsoft/phi-1,head,9,-0.0196785500143296,4,_consider_magnitude
1091,microsoft/phi-1,modifier,9,0.007042778563841206,4,_consider_magnitude
1092,microsoft/phi-1,compound,9,0.0764523470516326,5,_consider_magnitude
1093,microsoft/phi-1,head,9,-0.013170750319866599,5,_consider_magnitude
1094,microsoft/phi-1,modifier,9,0.000933156862574515,5,_consider_magnitude
1095,microsoft/phi-1,compound,9,0.0874296191202752,6,_consider_magnitude
1096,microsoft/phi-1,head,9,-0.008135426377311886,6,_consider_magnitude
1097,microsoft/phi-1,modifier,9,-0.001080546257282072,6,_consider_magnitude
1098,microsoft/phi-1,compound,9,0.10297829322375593,7,_consider_magnitude
1099,microsoft/phi-1,head,9,-0.013448726821374855,7,_consider_magnitude
1100,microsoft/phi-1,modifier,9,-0.009254344058388712,7,_consider_magnitude
1101,microsoft/phi-1,compound,9,0.09257660609825136,8,_consider_magnitude
1102,microsoft/phi-1,head,9,-0.013972019552300702,8,_consider_magnitude
1103,microsoft/phi-1,modifier,9,-0.010635189062165432,8,_consider_magnitude
1104,microsoft/phi-1,compound,9,0.0914903803008091,9,_consider_magnitude
1105,microsoft/phi-1,head,9,-0.014811280411181432,9,_consider_magnitude
1106,microsoft/phi-1,modifier,9,-0.011291780882735266,9,_consider_magnitude
1107,microsoft/phi-1,compound,9,0.08839428576903546,10,_consider_magnitude
1108,microsoft/phi-1,head,9,-0.015835177715393483,10,_consider_magnitude
1109,microsoft/phi-1,modifier,9,-0.011291131316808948,10,_consider_magnitude
1110,microsoft/phi-1,compound,9,0.08811323707415533,11,_consider_magnitude
1111,microsoft/phi-1,head,9,-0.016307850520419147,11,_consider_magnitude
1112,microsoft/phi-1,modifier,9,-0.010169491525423728,11,_consider_magnitude
1113,microsoft/phi-1,compound,9,0.09086240430770999,12,_consider_magnitude
1114,microsoft/phi-1,head,9,-0.016724313586468784,12,_consider_magnitude
1115,microsoft/phi-1,modifier,9,-0.009303350547565894,12,_consider_magnitude
1116,microsoft/phi-1,compound,9,0.08780663849792247,13,_consider_magnitude
1117,microsoft/phi-1,head,9,-0.019246086875984073,13,_consider_magnitude
1118,microsoft/phi-1,modifier,9,-0.009694263732262794,13,_consider_magnitude
1119,microsoft/phi-1,compound,9,0.08968966475361931,14,_consider_magnitude
1120,microsoft/phi-1,head,9,-0.019994698399619308,14,_consider_magnitude
1121,microsoft/phi-1,modifier,9,-0.011010082621928824,14,_consider_magnitude
1122,microsoft/phi-1,compound,9,0.08778364360470502,15,_consider_magnitude
1123,microsoft/phi-1,head,9,-0.019874613957261436,15,_consider_magnitude
